part_code	product_name	description	category_name	sub_category_name	location	total_onhand	cost	weighted_cost	price	vendor_code	vendor_name	date_last_sold	discontinued	date_created
99390	Prod_32219126		French Reds	French Red 750 small	A3.1	0.0	10.36	10.59	19.47	132.0	VNDR_FHSZ8T	07/03/19	True	05/07/12
52998	Prod_17290015		Portugal Table	Portugal Table 750 large	D5.1	0.0	4.46	4.42	7.94	315.0	VNDR_AXECGW	11/13/24	True	05/08/12
73814	Prod_72652712		Sparkling	Sparkling 750 large	D6.2	0.0	4.72	5.0	9.62	42.0	VNDR_7DPDE8	09/25/13	True	05/08/12
55607	Prod_83846477		Italian Reds	Italian Red 750 small	B4.2	0.0	8.11	8.2895	13.06	9.0	VNDR_93N529	07/06/16	True	05/08/12
17812	Prod_69060199		Portugal Table	Portugal Table 750 small	D6.2	0.0	4.44	4.5833	7.91	42.0	VNDR_7DPDE8	11/16/15	True	05/08/12
71844	Prod_86214334		California Whites	California Whites 750 small	C4.3	0.0	8.58	8.6666	16.3	210.0	VNDR_0IP1HX	02/28/14	True	05/10/12
80093	Prod_71931049		German Wines	German 750 small	A1.2	0.0	26.34	31.0	46.72	221.0	VNDR_QQHQUG	12/24/12	True	05/11/12
12179	Prod_68171107		French Whites	French White 750 small	A4.2	0.0	24.36	24.25	35.39	221.0	VNDR_QQHQUG	05/24/12	True	05/11/12
53798	Prod_79290122		French Whites	French White 750 small	A6.2	0.0	39.74	42.333	62.98	221.0	VNDR_QQHQUG	04/09/14	True	05/11/12
84601	Prod_39945632		French Reds	French Red 750 small	A7.3	0.0	21.07	21.0	31.2	221.0	VNDR_QQHQUG	10/27/22	True	05/11/12
18275	Prod_72535528		French Reds	French Red 750 small	A1.2	0.0	25.8	27.6666	41.41	221.0	VNDR_QQHQUG	12/18/12	True	05/11/12
60574	Prod_24220660		French Reds	French Red 750 small	A6.2	0.0	42.19	41.6666	58.74	221.0	VNDR_QQHQUG	06/20/12	True	05/11/12
57857	Prod_81450803		French Reds	French Red 750 small	A4.2	0.0	96.39	101.6666	147.04	221.0	VNDR_QQHQUG	06/01/12	True	05/11/12
30700	Prod_72602378		California Red	California Red 750 small	C8.2	0.0	13.08	13.3333	25.1	210.0	VNDR_0IP1HX	03/15/13	True	05/15/12
49464	Prod_45288847		French Reds	French Red 750 small		0.0	5.07	5.3	0.0	232.0	VNDR_2F4048	00/00/00	True	05/16/12
52351	Prod_25328373		French Reds	French Red 750 small		0.0	9.97	9.946	0.0	233.0	VNDR_0RPB2B	00/00/00	True	05/16/12
92534	Prod_40458431		French Whites	French White 750 small	A1.3	0.0	10.08	10.48	18.85	233.0	VNDR_0RPB2B	02/03/14	True	05/17/12
23869	Prod_64651797		French Reds	French Red 750 small	A1.3	0.0	5.96	5.9474	11.76	233.0	VNDR_0RPB2B	01/16/14	True	05/17/12
70315	Prod_58310289		French Reds	French Red 750 small		0.0	2.34	2.445	0.0	233.0	VNDR_0RPB2B	00/00/00	True	05/17/12
30954	Prod_81265226		Beer Imported	beer imported 6 x 750ml		0.0	38.13	37.95	63.6	133.0	VNDR_MAZ7BT	06/15/12	True	05/21/12
41555	Prod_50218060		Beer Imported	Beer Imported 15 x 16.9 oz	H1.3	0.0	65.34	69.95	113.12	133.0	VNDR_MAZ7BT	03/06/14	True	05/21/12
73353	Prod_87992425		French Rose	French Rose 750 small	A3.1	0.0	5.3	5.53	12.3	132.0	VNDR_FHSZ8T	09/03/20	True	05/24/12
92190	Prod_28493332		French Rose	French Rose 750 small	_SF Bay	0.0	6.86	7.0	15.04	132.0	VNDR_FHSZ8T	06/08/20	True	05/24/12
55026	Prod_65606577		French Whites	French White 750 small		0.0	51.92	37.0	77.16	132.0	VNDR_FHSZ8T	06/14/12	True	05/24/12
56976	Prod_39890339		Port	Port 375 Old small	D2.2	0.0	20.88	22.0	32.67	36.0	VNDR_YAAG04	01/01/15	True	05/25/12
90578	Prod_45485050		Oregon & Wash.	Oregon & Wash. 750 small	E2.2	0.0	26.59	26.0	42.57	179.0	VNDR_9IGGEP	06/13/12	True	06/01/12
55095	Prod_84565081		Oregon & Wash.	Oregon & Wash. 750 small	E2.2	0.0	22.59	22.7586	35.27	179.0	VNDR_9IGGEP	12/01/20	True	06/01/12
24270	Prod_79683563		Oregon & Wash.	Oregon & Wash. 750 small		0.0	27.6	27.5	39.6	194.0	VNDR_T1J5HT	06/23/14	True	06/01/12
40908	Prod_61672516		French Sparkling	French Sparkling 375 small	_The Wall	0.0	17.44	18.25	25.45	132.0	VNDR_FHSZ8T	07/19/12	True	06/01/12
25523	Prod_32289866		French Reds	French Red 750 small	A2.2	0.0	4.3	4.5	8.87	35.0	VNDR_FCY4C3	12/07/15	True	06/01/12
72433	Prod_48255910		French Whites	French White 750 small	A6.2	0.0	59.65	60.0	84.07	221.0	VNDR_QQHQUG	06/20/12	True	06/05/12
57068	Prod_65294458		Spirits	Pre-Mix Margaritas 800 ml	D3.1	0.0	6.78	7.2	12.31	235.0	VNDR_E5VKIW	11/25/14	True	06/05/12
29991	Prod_11561543		French Whites	French White 750 small		0.0	13.48	13.1666	19.9	132.0	VNDR_FHSZ8T	06/21/12	True	06/05/12
20775	Prod_41824215		French Reds	French Red 750 small		0.0	34.39	36.083	48.66	132.0	VNDR_FHSZ8T	06/21/12	True	06/05/12
87801	Prod_21341337		Other Wines	Other Wines 750 small	D5.3	0.0	13.72	13.333	22.58	38.0	VNDR_V1IXAP	05/27/13	True	06/07/12
94995	Prod_40485292		Beer Domestic	Beer Dom. 24 x 12oz.	G3.2	0.0	19.98	20.4	41.84	83.0	VNDR_L4URDB	08/17/16	True	06/13/12
71250	Prod_13034226		Other Wines	Other Wines 750 small	F3.1	0.0	4.03	4.0	6.57	227.0	VNDR_X02INF	04/17/13	True	06/13/12
26673	Prod_90337488		Italian Reds	Italian Red 1.5 small	B6.3	0.0	94.98	59.0	144.49	9.0	VNDR_93N529	04/19/18	True	06/15/12
37056	Prod_80264120		French Sparkling	French Sparkling 375 small	_wall	0.0	17.73	17.416	25.72	132.0	VNDR_FHSZ8T	06/21/12	True	06/20/12
16614	Prod_12330256		Argentina	Argentina 750 small	F1.3	0.0	8.3	8.6666	16.18	11.0	VNDR_X243TT	01/28/14	True	06/21/12
17415	Prod_76026168		Argentina	Argentina 750 small	F1.2	0.0	8.63	8.6666	16.15	11.0	VNDR_X243TT	06/17/14	True	06/21/12
98691	Prod_20239452		Argentina	Argentina 750 small	F1.3	0.0	8.75	8.6666	15.41	11.0	VNDR_X243TT	07/10/13	True	06/21/12
53884	Prod_72617799		Argentina	Argentina 750 small	F2.2	0.0	6.08	6.3686	11.22	11.0	VNDR_X243TT	03/08/17	True	06/21/12
26964	Prod_49761956		Argentina	Argentina 750 small	F2.2	0.0	6.65	6.83	11.33	11.0	VNDR_X243TT	01/04/17	True	06/21/12
47726	Prod_88695998		Argentina	Argentina 750 small		0.0	10.77	11.0	20.55	11.0	VNDR_X243TT	00/00/00	True	06/21/12
47044	Prod_87965181		Argentina	Argentina 750 small		0.0	10.57	11.0	20.57	11.0	VNDR_X243TT	00/00/00	True	06/21/12
67149	Prod_90422423		California Red	California Red 750 small	C3.2	-5.0	31.79	32.5	48.29	141.0	VNDR_2XIGP2	08/03/25	False	06/22/12
47544	Prod_67217142		Italian Whites	Italian White 750 large	B2.1	0.0	3.43	2.9667	6.4	211.0	VNDR_11UGOW	02/28/14	True	06/26/12
59976	Prod_15078950		Italian Whites	Italian White 750 large	B2.2	0.0	3.44	2.9667	6.03	211.0	VNDR_11UGOW	12/03/12	True	06/26/12
42252	Prod_11854162		Accessories - Non Alcohol	Accessories - Non Alcohol		0.0	74.74	75.0	101.44	215.0	VNDR_JVWJ9K	07/12/12	True	06/26/12
13832	Prod_10015733		Accessories - Non Alcohol	Accessories - Non Alcohol		0.0	53.63	54.0	79.05	215.0	VNDR_JVWJ9K	08/07/13	True	06/26/12
90437	Prod_47253763		French Reds	French Red Large 3.0L	A7.2	0.0	15.49	16.265	27.36	166.0	VNDR_JOB3IY	12/29/16	True	06/28/12
44148	Prod_37860304		Austria	Austria 750 small	AA5.2	0.0	8.23	8.08	17.81	214.0	VNDR_01XEFX	08/01/19	True	06/28/12
71240	Prod_28615529		French Whites	French White 750 small	A6.1	0.0	9.99	9.8333	16.21	221.0	VNDR_QQHQUG	06/11/19	True	07/03/12
98454	Prod_89226656		French Whites	French White 750 small	A6.2	0.0	14.71	14.6666	27.83	221.0	VNDR_QQHQUG	08/07/14	True	07/03/12
95076	Prod_70053838		French Whites	French White 750 small		0.0	28.56	29.3333	41.28	221.0	VNDR_QQHQUG	08/01/13	True	07/03/12
87116	Prod_38734343		French Whites	French White 750 small	WALL	0.0	38.72	40.0	54.64	272.0	VNDR_PTILSU	07/30/23	True	07/03/12
63459	Prod_77248097		French Reds	French Red 750 small		0.0	16.0	15.4797	22.42	221.0	VNDR_QQHQUG	08/04/23	True	07/03/12
48402	Prod_45806128		French Reds	French Red 750 small	A7.3	0.0	24.92	25.0	38.46	221.0	VNDR_QQHQUG	02/02/22	True	07/03/12
67727	Prod_31543362		Accessories - Non Alcohol	Accessories - Non Alcohol	_Office	0.0	13.16	13.85	22.44	9.0	VNDR_93N529	11/10/17	True	07/05/12
48578	Prod_13954484		Accessories - Non Alcohol	Accessories - Non Alcohol	_Office	0.0	23.28	23.35	26.65	9.0	VNDR_93N529	06/10/21	True	07/05/12
32318	Prod_69900134		Accessories - Non Alcohol	Accessories - Non Alcohol	WALL	0.0	18.95	19.83	21.52	9.0	VNDR_93N529	12/18/23	True	07/05/12
85715	Prod_88470203	six pack	Accessories - Non Alcohol	Accessories - Non Alcohol	WALL	0.0	15.86	17.0	17.57	9.0	VNDR_93N529	12/18/23	True	07/05/12
87787	Prod_71788804		Oregon & Wash.	Oregon & Wash. 750 small	E3.2	0.0	32.49	32.4079	52.34	194.0	VNDR_T1J5HT	11/14/13	True	07/06/12
95029	Prod_66127038		Italian Reds	Italian Red 750 small	B4.2	0.0	40.27	40.5	58.76	9.0	VNDR_93N529	01/10/13	True	07/09/12
30466	Prod_74731559	6	Italian Reds	Italian Red 750 small	B5.2	17.0	16.35	17.0071	33.7	9.0	VNDR_93N529	08/04/25	False	07/09/12
55475	Prod_67796557		Italian Reds	Italian Red 750 small	B2.3	0.0	40.77	41.49	58.58	9.0	VNDR_93N529	12/16/13	True	07/09/12
70142	Prod_49135583		Italian Reds	Italian Red 750 small	B3.3	0.0	32.25	31.5	48.01	9.0	VNDR_93N529	04/25/13	True	07/09/12
95160	Prod_69840488		Italian Reds	Italian Red 1.5 small	Wall	0.0	36.85	37.25	65.78	9.0	VNDR_93N529	04/15/20	True	07/09/12
36564	Prod_71637889		Italian Reds	Italian Red 1.5 large	B4.3	0.0	53.75	54.0	93.08	9.0	VNDR_93N529	11/13/12	True	07/09/12
32412	Prod_47536270		Spirits	Pre-Mix Margaritas 800 ml	D1.1	0.0	6.75	7.2	12.48	235.0	VNDR_E5VKIW	10/23/14	True	07/11/12
61001	Prod_46562948		Italian Reds	Italian Red 750 small	B7.2	0.0	8.68	9.167	16.1	45.0	VNDR_QQL8QP	02/14/13	True	07/11/12
67649	Prod_58630919		Italian Reds	Italian Red 750 small	B7.2	0.0	8.8	9.167	17.14	45.0	VNDR_QQL8QP	01/17/13	True	07/11/12
70957	Prod_77003371		Italian Reds	Italian Red 750 small	B7.2	0.0	21.24	21.583	35.13	45.0	VNDR_QQL8QP	05/29/13	True	07/11/12
45517	Prod_72895876		French Whites	French White 750 small	A3.2	0.0	8.72	9.2686	19.98	132.0	VNDR_FHSZ8T	11/18/21	True	07/15/12
23156	Prod_77030151		French Reds	French Red 750 small	A4.2	0.0	14.44	15.0	35.55	132.0	VNDR_FHSZ8T	08/10/12	True	07/15/12
33064	Prod_83357056		French Whites	French White 750 small	A4.3	0.0	6.83	7.076	16.16	132.0	VNDR_FHSZ8T	06/09/14	True	07/16/12
35711	Prod_79244560		French Reds	French Red 750 small	A3.2	0.0	6.79	7.108	15.99	132.0	VNDR_FHSZ8T	07/10/13	True	07/16/12
40106	Prod_36850064		French Reds	French Red 375 small		0.0	20.63	21.5757	35.27	233.0	VNDR_0RPB2B	06/13/13	True	07/16/12
75458	Prod_42849565		French Reds	French Red 375 small	A1.3	0.0	19.82	19.3487	34.18	233.0	VNDR_0RPB2B	01/16/14	True	07/16/12
26589	Prod_59384372		Italian Reds	Italian Red 3.0L small		0.0	79.46	80.0	119.71	9.0	VNDR_93N529	11/19/12	True	07/17/12
99272	Prod_28941550		Italian Reds	Italian Red 1.5 small		0.0	99.36	105.0	166.45	9.0	VNDR_93N529	11/13/12	True	07/17/12
96511	Prod_30457449		Italian Reds	Italian Red 1.5 small		0.0	34.21	34.15	68.36	9.0	VNDR_93N529	11/13/12	True	07/17/12
17214	Prod_84267903		Italian Reds	Italian Red 750 small		0.0	27.05	27.0	38.95	9.0	VNDR_93N529	12/28/22	True	07/17/12
95731	Prod_73044991		Italian Reds	Italian Red 1.5 small		0.0	61.57	61.8	108.44	9.0	VNDR_93N529	11/28/12	True	07/17/12
37127	Prod_70160513		Italian Reds	Italian Red 1.5 small	Wall	0.0	115.67	122.5	185.83	9.0	VNDR_93N529	04/19/22	True	07/17/12
15141	Prod_34786760		California Whites	California Whites 750 small	C5.1	0.0	5.51	5.6857	10.48	237.0	VNDR_4EOD8A	10/29/15	True	07/18/12
38884	Prod_89362098		California Whites	California Whites 750 small	C5.2	0.0	5.81	6.2306	10.58	237.0	VNDR_4EOD8A	11/09/15	True	07/18/12
12708	Prod_11754895		California Red	California Red 750 small	C5.1	0.0	6.24	6.2296	10.52	237.0	VNDR_4EOD8A	11/24/15	True	07/18/12
28375	Prod_41084649		California Red	California Red 750 small	C5.2	0.0	6.47	6.5	12.19	237.0	VNDR_4EOD8A	12/05/13	True	07/18/12
25088	Prod_23387348		California Red	California Red 750 small	C5.1	0.0	6.37	6.5	10.61	237.0	VNDR_4EOD8A	01/30/17	True	07/18/12
67615	Prod_82252683		California Red	California Red 750 small	C5.2	0.0	7.15	7.417	15.26	237.0	VNDR_4EOD8A	06/30/13	True	07/18/12
55046	Prod_88401011		California Red	California Red 750 small	C2.2	0.0	9.97	10.5	19.92	178.0	VNDR_YKRI99	04/17/13	True	07/18/12
20014	Prod_51507214		Italian Whites	Italian Sparkling 3L small	_KS Prosecco 3.0L	0.0	21.8	23.15	24.92	167.0	VNDR_NKO51N	10/21/21	True	07/18/12
74425	Prod_80852826		Italian Whites	Italian White 750 small	B5.2	0.0	11.52	9.4	19.64	9.0	VNDR_93N529	01/07/15	True	07/18/12
13273	Prod_90513332		Italian Whites	Italian White 1.5 small		0.0	62.91	66.18	107.09	9.0	VNDR_93N529	11/19/12	True	07/18/12
57135	Prod_43937964		Italian Reds	Italian Red 1.5 small		0.0	67.45	72.0	117.06	9.0	VNDR_93N529	11/19/12	True	07/18/12
40881	Prod_75200568		Italian Reds	Italian Red 750 small		0.0	42.55	41.5	57.66	9.0	VNDR_93N529	11/13/12	True	07/18/12
88077	Prod_80654988		Italian Reds	Italian Red 1.5 small		0.0	23.64	24.0	38.14	9.0	VNDR_93N529	09/20/18	True	07/18/12
18712	Prod_32123923		Italian Rose	Italian Rose 750 small		0.0	4.92	45.0	10.27	9.0	VNDR_93N529	11/14/12	True	07/18/12
84704	Prod_61653494		Italian Reds	Italian Red 1.5 small		0.0	131.41	140.5	205.73	9.0	VNDR_93N529	11/14/12	True	07/18/12
62874	Prod_52735585		Italian Reds	Italian Red 1.5 small		0.0	54.26	55.0	93.49	9.0	VNDR_93N529	12/03/12	True	07/18/12
79087	Prod_42539427		Italian Reds	Italian Red 3.0L small		0.0	129.02	133.0	190.66	9.0	VNDR_93N529	11/15/12	True	07/18/12
22297	Prod_38949913		Italian Reds	Italian Red 1.5 small		0.0	38.92	38.66	73.56	9.0	VNDR_93N529	11/19/12	True	07/18/12
37128	Prod_52791023		Italian Whites	Italian White 1.5 small		0.0	78.2	83.66	129.24	9.0	VNDR_93N529	11/19/12	True	07/18/12
78368	Prod_75312710		Italian Whites	Italian White 1.5 small		0.0	20.86	21.5	34.28	9.0	VNDR_93N529	11/19/12	True	07/18/12
97599	Prod_94780362		Italian Reds	Italian Red 1.5 small		0.0	62.07	61.5	86.5	9.0	VNDR_93N529	12/03/12	True	07/18/12
98499	Prod_38478805		Italian Whites	Italian White 750 small	B5.2	0.0	9.64	9.82	15.32	9.0	VNDR_93N529	06/04/21	True	07/18/12
88958	Prod_89772932		Oregon & Wash.	Oregon & Wash. 750 small	C6.1	42.0	7.09	7.19	13.19	137.0	VNDR_IM6C4B	07/23/25	False	07/19/12
42920	Prod_36622812		Oregon & Wash.	Oregon & Wash. 750 small	E2.1	0.0	5.17	5.65	9.89	137.0	VNDR_IM6C4B	09/14/16	True	07/19/12
21156	Prod_90197034		Oregon & Wash.	Oregon & Wash. 750 small	E2.3	0.0	12.43	13.1666	23.97	137.0	VNDR_IM6C4B	08/01/13	True	07/19/12
21108	Prod_85802146		Italian Sparkling	Italian Sparkling 750 small		0.0	7.64	7.6633	8.85	167.0	VNDR_NKO51N	06/13/24	True	07/19/12
41845	Prod_60851197	15x4x6	Spirits	Spirits 1.75	Costco	3600.0	7.09	7.1017	10.78	213.0	VNDR_YFNHVE	08/04/25	False	07/24/12
12800	Prod_46461008		French Reds	French Red 375 small	A2.2	0.0	6.69	6.52	12.14	124.0	VNDR_86SLSZ	10/07/15	True	07/25/12
52712	Prod_35645546		Spanish Whites	Sherry 750	D4.2	0.0	0.0	0.0	0.0	124.0	VNDR_86SLSZ	00/00/00	True	07/25/12
12610	Prod_90305252		French Reds	French Red 750 small	A1.3	0.0	108.71	111.0	151.23	147.0	VNDR_WWCRT8	06/11/15	True	07/30/12
87603	Prod_13379292		Spirits	Whiskey 750	D1.2	0.0	32.99	32.5	50.75	224.0	VNDR_9GBPSK	09/27/16	True	07/31/12
43872	Prod_34928223		Spirits	Whiskey 375ml	D1.2	0.0	36.07	38.33	57.57	224.0	VNDR_9GBPSK	02/11/13	True	07/31/12
20728	Prod_69609865		Spirits	Whiskey 750	D1.2	0.0	64.99	66.66	98.87	224.0	VNDR_9GBPSK	12/10/12	True	07/31/12
30583	Prod_88735013		French Whites	French White 750 small		0.0	47.0	49.0	65.81	147.0	VNDR_WWCRT8	09/13/12	True	07/31/12
95774	Prod_20994318		German Wines	German 750 small		0.0	13.81	14.6666	20.55	221.0	VNDR_QQHQUG	08/21/12	True	07/31/12
17263	Prod_62514183		German Wines	German 750 small		0.0	14.75	14.6666	20.65	221.0	VNDR_QQHQUG	07/16/13	True	07/31/12
77450	Prod_36532040		German Wines	German 750 small		0.0	40.88	41.6666	53.88	221.0	VNDR_QQHQUG	09/04/12	True	07/31/12
99285	Prod_36174658		French Whites	French White 375 small		0.0	11.83	12.0	19.04	147.0	VNDR_WWCRT8	09/13/12	True	08/02/12
29456	Prod_24686465	3 pack	French Reds	French Red 750 small		0.0	563.26	1800.0	575.36	167.0	VNDR_NKO51N	09/13/12	False	08/02/12
75942	Prod_10350074		French Reds	French Red 750 small		0.0	219.63	225.0	299.14	147.0	VNDR_WWCRT8	03/06/14	True	08/02/12
23689	Prod_66556234		French Reds	French Red 750 small		0.0	202.61	215.0	282.98	147.0	VNDR_WWCRT8	09/13/12	True	08/02/12
42934	Prod_31457521	6/750	French Reds	French Red 750 small		0.0	113.32	83.8	81.12	167.0	VNDR_NKO51N	01/23/25	False	08/02/12
43276	Prod_35705454		German Wines	German 750 small		0.0	68.79	70.6666	94.28	221.0	VNDR_QQHQUG	08/21/12	True	08/03/12
29873	Prod_75210395		California Red	California Red 750 small	C7.3	0.0	16.18	16.0	22.88	196.0	VNDR_SNJHB5	04/14/15	True	08/03/12
23050	Prod_84946827		Oregon & Wash.	Oregon & Wash. 1.5 small		0.0	45.93	48.3333	83.87	81.0	VNDR_AEBDJK	00/00/00	True	08/07/12
76216	Prod_80422478		French Whites	French White 750 small	B1.1	0.0	6.01	6.321	10.38	170.0	VNDR_NGKU0P	12/13/13	True	08/07/12
94444	Prod_79010658		Oregon & Wash.	Oregon & Wash. 750 small		0.0	22.37	22.5	32.25	181.0	VNDR_AFCVTR	08/31/12	True	08/09/12
94040	Prod_61366447		Oregon & Wash.	Oregon & Wash. 750 small	E3.2	0.0	22.81	22.5	33.1	181.0	VNDR_AFCVTR	05/28/13	True	08/09/12
31644	Prod_72042155		California Whites	California Whites 750 small	C8.3	28.0	17.59	18.0	25.35	229.0	VNDR_GEE18S	05/22/25	False	08/10/12
72021	Prod_74453523		California Red	California Red 375 small	C8.2	78.0	15.03	15.0	22.45	229.0	VNDR_GEE18S	08/01/25	False	08/10/12
47125	Prod_62944946		California Red	California Red 750 small	C8.2	14.0	40.64	39.5	57.24	229.0	VNDR_GEE18S	06/11/25	False	08/10/12
76899	Prod_61709004		Chile	Chile 750 small	F3.1	0.0	3.77	3.667	6.9	21.0	VNDR_4L5S6E	11/04/15	True	08/16/12
52291	Prod_16946911		Sparkling	Sparkling 750 small	F1.2	0.0	6.86	6.8333	12.03	11.0	VNDR_X243TT	12/19/16	True	08/16/12
45060	Prod_13694794		Sparkling	Sparkling 750 small	F4.1	0.0	7.36	7.3323	14.06	11.0	VNDR_X243TT	10/22/24	True	08/16/12
11538	Prod_45021475		Argentina	Argentina 750 small	F2.3	0.0	5.41	5.6666	11.76	238.0	VNDR_SMVBFW	05/27/15	True	08/17/12
46176	Prod_15339381		Argentina	Argentina 750 small	F2.3	0.0	5.74	5.6666	9.23	238.0	VNDR_SMVBFW	03/09/16	True	08/17/12
51520	Prod_54358102		Argentina	Argentina 750 small	F2.3	0.0	7.76	8.0	15.24	238.0	VNDR_SMVBFW	03/26/14	True	08/17/12
35675	Prod_58333864		Argentina	Argentina 750 small	F2.3	0.0	13.33	13.0	22.0	238.0	VNDR_SMVBFW	05/27/13	True	08/17/12
28287	Prod_81518787		French Whites	French Sparkling 750 small	P1.1	0.0	3.91	3.3948	7.37	166.0	VNDR_JOB3IY	02/15/17	True	08/20/12
10174	Prod_36388233	btl 792098770001	Beer Imported	beer imported 6 x 750ml	H1.3	0.0	51.56	51.2833	82.91	83.0	VNDR_L4URDB	01/01/15	True	08/21/12
44998	Prod_65672543		French Reds	French Red 750 small		0.0	14.37	14.583	22.69	280.0	VNDR_3L4Q75	12/20/23	True	09/26/19
63312	Prod_75437146		Italian Whites	Italian White 750 small	P1.2	0.0	3.96	4.083	6.4	148.0	VNDR_EQYFCP	02/14/13	True	08/30/12
22112	Prod_69185470		Spirits	Other Spirits 750	_Office	0.0	16.97	17.85	32.07	239.0	VNDR_ASRVOA	00/00/00	True	08/30/12
85225	Prod_60326957		California Red	California Red 750 small	C7.3	0.0	12.37	12.5	18.62	4.0	VNDR_3ELTRP	11/09/15	True	08/30/12
54814	Prod_90161459		California Red	California Red 750 small		0.0	12.06	12.0	18.91	4.0	VNDR_3ELTRP	08/01/13	True	08/30/12
95091	Prod_60830098		Spanish Whites	Spanish White Small 3.0L	A9.3	0.0	7.43	7.47	15.4	199.0	VNDR_CWCPAA	08/15/13	True	09/06/12
60719	Prod_56174925		Spanish Reds	Spanish Red Small 3.0L	A9.3	0.0	7.12	7.47	15.31	199.0	VNDR_CWCPAA	08/01/13	True	09/06/12
43919	Prod_46351310		Spanish Sparkling	Spanish Sparkling 750 small	A9.2	0.0	5.66	5.648	9.84	199.0	VNDR_CWCPAA	04/12/13	True	09/06/12
83155	Prod_42009877		Spanish Sparkling	Spanish Sparkling 750 small	A9.2	0.0	5.71	5.971	10.04	199.0	VNDR_CWCPAA	06/03/13	True	09/06/12
81569	Prod_62854968		Spanish Sparkling	Spanish Sparkling 750 small	A9.2	0.0	7.17	7.563	11.7	199.0	VNDR_CWCPAA	05/01/13	True	09/06/12
51328	Prod_55793707		Spanish Sparkling	Spanish Sparkling 750 small	A9.3	0.0	12.63	12.646	18.88	199.0	VNDR_CWCPAA	04/15/13	True	09/06/12
80482	Prod_89848914		Spanish Whites	Spanish Whites 750 small	A8.1	0.0	6.26	6.175	10.66	199.0	VNDR_CWCPAA	04/16/13	True	09/06/12
34618	Prod_50687685		Spanish Whites	Spanish Whites 750 small	A8.3	0.0	7.17	7.3277	12.15	199.0	VNDR_CWCPAA	01/01/15	True	09/06/12
44675	Prod_97697265		Spanish Reds	Spanish Reds 750 small	A8.3	0.0	10.73	10.92	15.84	199.0	VNDR_CWCPAA	01/01/15	True	09/06/12
28919	Prod_48712228		Spanish Reds	Spanish Reds 750 small	WALL	0.0	8.63	8.9833	13.72	199.0	VNDR_CWCPAA	08/05/21	True	09/06/12
14173	Prod_65980609		Portugal Table	Portugal Table 750 small	B9.1	0.0	3.92	4.0	7.01	199.0	VNDR_CWCPAA	12/03/13	True	09/06/12
36400	Prod_23996703	12	Spanish Whites	Spanish Whites 750 small	AA5.1	81.0	11.52	12.2	19.17	124.0	VNDR_86SLSZ	08/04/25	False	09/07/12
60445	Prod_76411216		Spanish Whites	Spanish Whites 750 small	D6.2	34.0	15.57	15.2	24.1	124.0	VNDR_86SLSZ	06/27/25	False	09/07/12
80305	Prod_18207126		Argentina	Argentina 750 small	F2.3	0.0	5.72	5.6666	9.34	238.0	VNDR_SMVBFW	12/07/15	True	09/07/12
47564	Prod_17141288		Argentina	Argentina 750 small	F2.3	0.0	6.31	6.3333	12.59	238.0	VNDR_SMVBFW	03/21/16	True	09/07/12
55814	Prod_76460548		Argentina	Argentina 750 small	F2.3	0.0	24.6	25.0	42.89	238.0	VNDR_SMVBFW	09/14/15	True	09/07/12
89747	Prod_70962317		Spirits	Scotch 750		0.0	47.4	47.0	69.14	63.0	VNDR_19GU6R	00/00/00	True	09/11/12
98791	Prod_54449010		Spirits	Cognac 750		0.0	366.32	374.0	384.99	147.0	VNDR_WWCRT8	09/21/12	True	09/12/12
37962	Prod_34449756		California Whites	California Whites 750 small	C8.2	0.0	8.96	9.33	14.41	240.0	VNDR_SBRUP1	03/07/14	True	09/14/12
94892	Prod_55284315		California Whites	California Whites 375 small	C8.3	0.0	5.68	6.0	9.83	240.0	VNDR_SBRUP1	05/29/13	True	09/14/12
95842	Prod_88806103		California Whites	California Whites 750 small	C8.3	0.0	13.26	13.33	20.33	240.0	VNDR_SBRUP1	06/01/13	True	09/14/12
80533	Prod_24127909		California Whites	California Whites 375 small	C8.3	0.0	14.82	14.5	22.22	240.0	VNDR_SBRUP1	07/30/13	True	09/14/12
66184	Prod_52192114		California Whites	California Whites 750 small	C8.2	0.0	9.46	10.0	14.94	240.0	VNDR_SBRUP1	07/22/15	True	09/14/12
92912	Prod_63530790		California Whites	California Whites 375 small	C8.3	0.0	5.93	6.25	10.68	240.0	VNDR_SBRUP1	06/01/13	True	09/14/12
20578	Prod_42015652		California Red	California Red 750 small	C8.2	0.0	15.09	15.5	21.9	240.0	VNDR_SBRUP1	01/01/15	True	09/14/12
28624	Prod_57542120		California Red	California Red 375 small	C8.3	0.0	9.26	9.17	13.58	240.0	VNDR_SBRUP1	01/08/15	True	09/14/12
49194	Prod_89538186		California Whites	California Whites 750 small		0.0	8.01	10.0	12.3	240.0	VNDR_SBRUP1	00/00/00	True	09/14/12
10389	Prod_31316126		Beer Imported	Beer Imp. 24 x 11.2 oz.		0.0	20.75	21.7	44.16	174.0	VNDR_6RX9KZ	00/00/00	True	09/17/12
77391	Prod_50569754		Beer Imported	Beer Imp. 24 x 16.9oz.		0.0	22.56	22.75	43.71	174.0	VNDR_6RX9KZ	00/00/00	True	09/17/12
23794	Prod_31279379		Beer Imported	Beer Imp. 20 x 16.9oz.		0.0	25.27	25.7	45.37	174.0	VNDR_6RX9KZ	00/00/00	True	09/17/12
