tier,vendor_code,vendor_name,priority_score,part_code,product_name,description,category_name,sub_category_name,location,total_onhand,cost,weighted_cost,total_onhand_cost,price,margin,weighted_margin,date_last_sold,status,start_date,end_date,date_created,vs_notes,active_po,date_ordered,qty_on_order,case_count,purchase_qty,po_cost,weeks_remaining,weeks_remaining_avg,weeks_remaining_min,average_movement_month,average_movement_two_month,average_movement_three_month,average_movement_six_month,average_movement_one_year,average_movement_month_ly,rolling_average,qty sold,average_orders_week,account_sprawl,most_common_qty_sold,most_qty_sold,max_qty_account,min,sum_qty_sold,key_account,is_whole_foods,wf_last_order_date,whole_foods,total_wine,date_last_po,last_po,last_purchase_qty,dealer,shipper,order,total_weighted_score,normalized_score,decision
6.0,167.0,VNDR_NKO51N,0.0,11407.0,Prod_21992573,0.0,French Reds,French Red 750 small,Costco,0.0,21.12,21.835,0.0,24.73,0.15,0.12,2025-03-06,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2021-02-22,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,01/09/25,46776.0,276.0,Western,Shipping by Supplier,,0.0,9.13,Keep
4.0,262.0,VNDR_TDXCBK,-999.0,11468.0,Prod_28991027,12.0,Other Wines,Other Wines 750 small,AA6.1,30.0,8.76,8.92,267.6,14.24,0.38,0.37,2025-07-17,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2024-07-01,,0,0,0.0,0.0,0.0,0.0,20.0,-999.0,10.0,0.0,2.25,2.5,1.25,2.13,6.0,1.58,30.0,0.25,4.0,6.0,12.0,Acc_ec4890,6.0,30.0,1.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,5.78,Keep
3.0,229.0,VNDR_GEE18S,-999.0,11515.0,Prod_45273574,12.0,California Red,California Red 750 small,C7.1,7.0,27.76,27.5,192.5,37.98,0.27,0.28,2025-08-04,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2018-03-20,,47803,7/16/25,120.0,10.0,12.0,3331.2000000000003,6.25,-999.0,0.13,0.0,8.25,7.83,3.92,7.87,6.0,5.36,148.0,1.12,18.0,1.0,48.0,Acc_bbc188,1.0,148.0,4.0,0.0,0,0,0,07/16/25,47803.0,120.0,Tower Road,Groskopf,,0.0,9.7,Keep
4.0,9.0,VNDR_93N529,-999.0,11542.0,Prod_50777098,12.0,Italian Reds,Italian Red 750 small,B3.1,83.0,6.93,7.4902,621.69,13.86,0.5,0.4599999999999999,2025-08-04,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,0,0,0.0,0.0,0.0,0.0,110.67,-999.0,27.67,0.0,2.25,2.0,1.0,4.13,17.0,1.42,37.0,0.25,9.0,3.0,12.0,Acc_4cfbbf,-3.0,37.0,3.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,6.6,Keep
5.0,179.0,VNDR_9IGGEP,0.0,11552.0,Prod_68809964,12.0,Oregon & Wash.,Oregon & Wash. 750 small,E1.1,0.0,7.87,8.333,0.0,15.27,0.48,0.4499999999999999,2025-06-12,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2019-01-28,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.67,3.25,0.67,36.0,0.0,3.0,12.0,12.0,Acc_936b53,12.0,36.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,4.85,Keep
3.0,410.0,VNDR_LO9ZHG,-999.0,11587.0,Prod_36830525,12.0,Argentina,Argentina 750 small,F2.1,53.0,6.32,6.65,352.45,11.21,0.4399999999999999,0.41,2025-08-01,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2015-04-24,,0,0,0.0,0.0,24.0,0.0,11.62,-999.0,11.62,0.0,3.5,5.67,2.83,6.5,0.0,3.06,98.0,0.38,12.0,12.0,12.0,Acc_46ccfc,1.0,98.0,1.0,0.0,0,0,0,07/02/25,47733.0,60.0,Alba,Distributors Transport,,0.0,7.36,Keep
5.0,11.0,VNDR_X243TT,-999.0,11708.0,Prod_72688966,12.0,Argentina,Argentina 750 small,F2.2,45.0,8.83,9.083,408.74,14.42,0.39,0.37,2025-07-28,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2011-01-28,,0,0,0.0,0.0,0.0,0.0,125.0,-999.0,62.5,0.0,0.38,1.08,0.54,2.13,3.0,0.49,18.0,0.12,4.0,3.0,6.0,Acc_df84e1,3.0,18.0,2.0,0.0,0,0,0,05/01/25,47305.0,60.0,Groskopf,Groskopf,,0.0,6.13,Keep
5.0,7.0,VNDR_9NWZAO,0.0,11779.0,Prod_68220737,12.0,Spirits,Other Spirits 750,BEN'S OFFICE,12.0,42.54,41.66,499.92,58.07,0.27,0.28,2025-06-20,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-03-11,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.17,0.08,0.04,0.0,0.06,2.0,0.0,1.0,2.0,2.0,Acc_661352,2.0,2.0,0.0,0.0,0,0,0,05/27/25,47534.0,12.0,Grape Ex,Groskopf,,0.0,1.63,Reduce
5.0,402.0,VNDR_YFSWQV,-999.0,11849.0,Prod_64010313,6.0,Spanish Reds,Spanish Reds 750 small,A8.2,14.0,7.36,7.58,106.12,14.06,0.48,0.4599999999999999,2025-07-08,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2023-10-23,,0,0,0.0,0.0,0.0,0.0,19.44,-999.0,19.44,0.0,0.75,1.0,0.5,1.23,0.0,0.58,21.0,0.12,5.0,6.0,6.0,Acc_6233e4,1.0,21.0,2.0,0.0,0,0,TW,01/21/25,46890.0,48.0,Western,Distributor's Transport,,0.0,3.62,Reduce
6.0,9.0,VNDR_93N529,0.0,11898.0,Prod_51467736,6.0,Italian Reds,Italian Red 750 small,B5.3,12.0,42.17,42.14,505.68,62.68,0.3299999999999999,0.3299999999999999,2023-05-18,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2009-06-11,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
6.0,341.0,VNDR_3X4SNI,0.0,11906.0,Prod_47560560,12.0,Spanish Reds,Spanish Reds 750 small,A8.2,5.0,32.84,30.17,150.85,47.96,0.3199999999999999,0.37,2025-05-13,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-01-31,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Acc_6233e4,1.0,1.0,0.0,0.0,0,0,0,02/03/25,46941.0,12.0,FDL,Distributor Transport,,0.0,2.24,Reduce
4.0,83.0,VNDR_L4URDB,-999.0,11936.0,Prod_59062262,6.0,Spirits,Tequila 750,G2.2,2.0,37.41,36.83,73.66,51.19,0.27,0.28,2025-07-28,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2019-06-30,,0,0,0.0,0.0,18.0,0.0,2.0,-999.0,0.17,0.0,3.0,3.83,1.92,5.04,1.5,2.28,78.0,0.5,14.0,2.0,24.0,Acc_ebd2c1,1.0,78.0,5.0,0.0,0,0,0,06/02/25,47546.0,24.0,LAK,Distributors Transport,,0.0,9.5,Keep
6.0,124.0,VNDR_86SLSZ,0.0,11951.0,Prod_86896905,6.0,Other Wines,Other Wines 750 small,0,0.0,50.71,53.3,0.0,81.32,0.38,0.3399999999999999,2001-01-01,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-06-30,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
5.0,94.0,VNDR_ZNP5OO,-999.0,11987.0,Prod_17530807,12.0,Spanish Whites,Spanish Whites 750 small,AA2.1,154.0,3.89,3.92,603.68,7.44,0.48,0.47,2025-07-30,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2015-03-11,,0,0,0.0,0.0,0.0,0.0,427.78,-999.0,427.78,0.0,0.38,0.5,0.25,4.48,1.0,0.29,6.0,0.12,2.0,3.0,3.0,Acc_121414,3.0,6.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,5.64,Keep
5.0,124.0,VNDR_86SLSZ,-999.0,12013.0,Prod_17894560,12.0,French Reds,French Red 750 small,A5.2,20.0,10.18,10.0,200.0,54.88,0.81,0.8200000000000001,2025-07-17,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2024-09-17,,0,0,0.0,0.0,0.0,0.0,40.0,-999.0,40.0,0.0,0.5,0.33,0.17,0.33,0.0,0.28,4.0,0.25,2.0,2.0,2.0,Acc_441bac,2.0,4.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,3.03,Reduce
6.0,117.0,VNDR_0C67ZD,0.0,12017.0,Prod_28140038,12.0,California Rose,California Rose 750 small,C4.1,82.0,7.49,8.0,656.0,12.15,0.38,0.3399999999999999,2025-08-03,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-03-27,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,04/17/25,47179.0,84.0,Western,Groskopf,,0.0,,
6.0,357.0,VNDR_0YL92W,0.0,12147.0,Prod_75596144,6.0,Spanish Reds,Spanish Reds 750 small,A8.2,0.0,36.43,36.0,0.0,50.72,0.28,0.29,2025-02-24,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2024-09-02,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,2.88,Reduce
6.0,357.0,VNDR_0YL92W,0.0,12251.0,Prod_20241726,6.0,Spanish Sparkling,Spanish Sparkling 750 small,BB7.2,0.0,19.37,20.0,0.0,40.86,0.53,0.51,2024-07-29,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2023-06-27,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
6.0,213.0,VNDR_YFNHVE,0.0,12581.0,Prod_29120516,12.0,Other Wines,Other Wines 1.75 Lit. small,Costco,0.0,6.16,5.8567,0.0,5.15,-0.1999999999999999,-0.1399999999999999,2024-11-04,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2013-08-28,,47883,8/4/25,7200.0,600.0,0.0,44352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,08/04/25,47883.0,7200.0,SC Warehouse,TQL,,0.0,2.39,Reduce
5.0,377.0,VNDR_1YR7RD,-999.0,12637.0,Prod_40453899,12.0,California Red,California Red 750 small,C4.1,341.0,4.79,4.83,1647.03,8.95,0.4599999999999999,0.4599999999999999,2025-07-08,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2020-06-17,,0,0,0.0,0.0,0.0,0.0,236.81,-999.0,236.81,0.0,1.5,1.0,0.5,2.9,9.0,0.83,24.0,0.12,2.0,12.0,12.0,Acc_bb58a0,12.0,24.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,5.25,Keep
4.0,124.0,VNDR_86SLSZ,-999.0,12839.0,Prod_25641048,12.0,Spanish Whites,Spanish Whites 750 small,BB9.1,72.0,9.66,9.9,712.8,15.92,0.39,0.38,2025-08-03,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-11-24,,0,0,0.0,0.0,0.0,0.0,50.0,-999.0,50.0,0.0,1.5,3.0,1.5,4.33,3.25,1.5,75.0,0.12,8.0,12.0,12.0,Acc_38c19c,3.0,75.0,4.0,0.0,0,0,0,04/17/25,47239.0,96.0,Western,Distributor Transport,,0.0,8.52,Keep
6.0,272.0,VNDR_PTILSU,0.0,12850.0,Prod_52825789,6.0,French Whites,French White 750 small,0,0.0,50.49,52.0,0.0,0.0,-100.0,-100.0,2001-01-01,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-07-03,,47605,7/3/25,24.0,4.0,0.0,1211.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,07/03/25,47605.0,24.0,JF Hillebrand,Groskopf,,0.0,,
5.0,307.0,VNDR_LLV92B,100.0,12887.0,Prod_11544665,12.0,Other Wines,Other Wines 750 small,E3.2,0.0,22.92,23.7609,0.0,33.14,0.31,0.28,2025-07-22,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2017-09-06,,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.5,1.08,0.54,0.92,16.25,0.86,14.0,0.12,3.0,1.0,12.0,Acc_f10f42,1.0,14.0,2.0,0.0,0,0,TW,0,0.0,0.0,0,0,,0.0,4.03,Keep
3.0,52.0,VNDR_X2MFB8,-999.0,12920.0,Prod_55774901,12.0,Italian Reds,Italian Red 750 small,B2.1,27.0,8.16,8.33,224.91,13.35,0.39,0.38,2025-07-28,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,0,0,0.0,0.0,24.0,0.0,9.0,-999.0,2.25,0.0,6.75,5.42,2.71,2.69,16.75,4.06,69.0,0.5,7.0,6.0,24.0,Acc_2a86d7,4.0,69.0,1.0,0.0,0,0,0,05/20/25,47428.0,96.0,Western,Distributors Transport,,0.0,6.66,Keep
4.0,278.0,VNDR_R1DYAO,-999.0,12985.0,Prod_72562188,12.0,Australia,Australia 750 large,B7.1,196.0,6.07,6.5,1274.0,11.64,0.48,0.4399999999999999,2025-08-01,TPR,6/18/25,9/2/25,2014-07-18,Whole Foods,0,0,0.0,0.0,0.0,0.0,136.11,-999.0,136.11,0.0,0.62,5.58,2.79,9.33,1.0,2.07,103.0,0.12,15.0,12.0,12.0,Acc_121414,2.0,103.0,5.0,0.0,0,WF,TW,05/21/25,47484.0,240.0,Winebow,Distributors Transport,,0.0,8.13,Keep
5.0,83.0,VNDR_L4URDB,-999.0,13127.0,Prod_92174768,1.0,Beer Imported,Beer Imp. 24 x 16.9oz.,G3.1,4.9584,30.77,31.3846,155.62,55.51,0.4499999999999999,0.43,2025-08-04,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2022-01-26,,0,0,0.0,0.0,1.0,0.0,13.05,-999.0,13.05,0.0,0.38,0.33,0.17,0.46,18.25,0.24,4.0,0.38,4.0,1.0,1.0,Acc_03e8cf,1.0,4.0,2.0,0.0,0,0,0,06/02/25,47546.0,10.0,LAK,Distributors Transport,,0.0,6.3,Keep
3.0,11.0,VNDR_X243TT,-999.0,13236.0,Prod_19310015,6.0,Sake,Sake 720 small,F3.1,126.0,8.22,8.0,1008.0,16.13,0.49,0.5,2025-07-29,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2010-11-24,,0,0,0.0,0.0,0.0,0.0,21.0,-999.0,21.0,0.0,4.62,6.08,3.04,11.17,24.25,3.57,123.0,1.0,26.0,6.0,6.0,Acc_56d36c,1.0,123.0,10.0,0.0,0,0,TW,02/04/25,46946.0,336.0,Groskopf,Cobalt,,0.0,8.91,Keep
3.0,124.0,VNDR_86SLSZ,-999.0,13267.0,Prod_42554423,12.0,French Reds,French Red 750 small,A4.1,40.0,6.4,6.7,268.0,12.05,0.47,0.4399999999999999,2025-08-03,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,47857,8/5/25,168.0,14.0,108.0,1075.2,4.44,-999.0,4.44,0.0,6.88,8.08,4.04,15.56,0.5,4.99,146.0,0.75,18.0,12.0,12.0,Acc_121414,1.0,146.0,4.0,0.0,0,0,0,08/05/25,47857.0,168.0,Alba,Distributor Transport,,0.0,9.25,Keep
5.0,276.0,VNDR_IRFPL8,-999.0,13317.0,Prod_23005609,6.0,Spirits,Other Spirits 750,D4.3,6.0,40.21,39.33,235.98,57.36,0.3,0.31,2025-08-04,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2020-09-22,,0,0,0.0,0.0,0.0,0.0,25.0,-999.0,25.0,0.0,0.25,0.17,0.08,0.21,0.0,0.14,2.0,0.12,1.0,2.0,2.0,Acc_36bd6b,2.0,2.0,0.0,0.0,0,0,0,05/27/25,47522.0,6.0,Western,Groskopf,,0.0,1.78,Reduce
6.0,167.0,VNDR_NKO51N,0.0,13327.0,Prod_29395903,12.0,Spirits,Scotch 750,COSTCO,0.0,118.97,124.31,0.0,132.7,0.0999999999999999,0.06,2024-11-07,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2014-04-23,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
5.0,257.0,VNDR_QXDZSF,-999.0,13407.0,Prod_83064137,12.0,Portugal Table,Portugal Table 750 small,A9.3,32.0,12.79,13.0,416.0,19.68,0.35,0.3399999999999999,2025-07-06,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2022-03-21,,0,0,0.0,0.0,0.0,0.0,266.67,-999.0,22.22,0.0,0.12,1.33,0.67,1.38,2.5,0.48,16.0,0.12,3.0,1.0,12.0,Acc_ec4890,1.0,16.0,0.0,0.0,0,0,0,04/15/25,47254.0,48.0,FDL,Distributors Transport,,0.0,6.05,Keep
6.0,367.0,VNDR_423MB2,0.0,13513.0,Prod_75717072,12.0,Argentina,Argentina 750 small,0,0.0,5.46,0.0,0.0,0.0,-100.0,0.0,2001-01-01,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-08-01,,47881,8/1/25,48.0,4.0,0.0,262.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,08/01/25,47881.0,48.0,SC Warehouse,Groskopf,,0.0,,
5.0,81.0,VNDR_AEBDJK,-999.0,13709.0,Prod_99021097,12.0,Oregon & Wash.,Oregon & Wash. 750 small,E1.2,11.0,19.66,20.0,220.0,28.27,0.3,0.29,2025-07-14,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2008-01-25,,0,0,0.0,0.0,0.0,0.0,44.0,-999.0,7.33,0.0,0.5,0.83,0.42,0.4,0.0,0.44,11.0,0.25,4.0,1.0,6.0,Acc_8b08ae,1.0,11.0,2.0,0.0,0,0,0,01/20/25,46861.0,24.0,NWDS To Cobalt,Cobalt,,0.0,4.3,Keep
3.0,83.0,VNDR_L4URDB,-999.0,13760.0,Prod_78911496,1.0,Beer Imported,Beer Imp. 24 x 16.9oz.,BB3.1,17.0,30.03,30.1858,513.16,61.61,0.51,0.51,2025-07-30,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2010-07-09,,47867,7/30/25,72.0,72.0,25.0,2162.16,6.49,-999.0,1.3,0.0,4.0,5.83,2.92,7.65,7.0,3.28,104.0,2.62,62.0,1.0,5.0,Acc_e94947,1.0,104.0,33.0,0.0,0,0,TW,07/30/25,47867.0,72.0,OWS - Tualatin,Distributors Transport,,0.0,9.68,Keep
6.0,357.0,VNDR_0YL92W,0.0,13782.0,Prod_19881975,6.0,Spanish Reds,Spanish Reds 750 small,0,0.0,85.79,0.0,0.0,121.39,0.29,1.0,2001-01-01,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-07-30,,47873,8/5/25,6.0,1.0,0.0,514.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,08/05/25,47873.0,6.0,OWS - Tualatin,Distributors Transport,,0.0,,
5.0,9.0,VNDR_93N529,0.0,13880.0,Prod_86012354,12.0,Italian Reds,Italian Red 750 small,B2.1,8.0,5.86,5.88,47.04,12.5,0.53,0.53,2025-08-01,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2022-03-28,,47587,6/9/25,96.0,8.0,0.0,562.5600000000001,-999.0,0.0,-999.0,0.0,0.0,1.0,0.5,3.48,6.0,0.33,40.0,0.0,4.0,12.0,12.0,Acc_f80a7f,4.0,40.0,0.0,0.0,0,0,0,07/31/25,47877.0,36.0,DI / Alba,Distributors Transport,,0.0,6.75,Keep
6.0,379.0,VNDR_VGEG55,0.0,13895.0,Prod_10298662,6.0,German Wines,German 750 small,A3.3,6.0,27.8,29.17,175.02,41.25,0.3299999999999999,0.29,2025-02-27,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2024-07-17,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.23,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,1.31,Reduce
6.0,376.0,VNDR_PAOT51,0.0,13981.0,Prod_19588129,12.0,New Zealand,New Zealand 750 small,COSTCO,240.0,9.39,9.17,2200.8,13.1,0.28,0.3,2001-01-01,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2024-11-22,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
4.0,167.0,VNDR_NKO51N,0.0,14025.0,Prod_74742511,0.0,French Reds,French Red 750 small,0,0.0,40.51,40.4358,0.0,45.01,0.0999999999999999,0.0999999999999999,2025-07-24,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2021-02-22,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.46,0.0,1.67,24.0,0.12,1.0,24.0,24.0,Acc_3d5985,24.0,24.0,0.0,0.0,0,0,0,07/09/25,47766.0,24.0,Western,Shipping by Supplier,,0.0,5.51,Keep
6.0,306.0,VNDR_41N4OZ,0.0,14042.0,Prod_83587778,12.0,Spanish Reds,Spanish Reds 750 small,A8.2,0.0,12.28,12.0829,0.0,18.99,0.35,0.36,2025-02-04,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2016-10-05,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,01/13/25,46788.0,12.0,Western,Distributor Transport,,0.0,2.12,Reduce
6.0,343.0,VNDR_V2MZAM,0.0,14055.0,Prod_20699296,12.0,Accessories - Non Alcohol,Non-Alcohol - Accessories/Glassware/Corkscrews,0,0.0,11.14,11.81,0.0,15.04,0.26,0.2099999999999999,2001-01-01,,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2025-07-16,,47818,7/17/25,48.0,4.0,0.0,534.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,07/17/25,47818.0,48.0,Grape Ex,Groskopf,,0.0,,
6.0,167.0,VNDR_NKO51N,0.0,14117.0,Prod_34368173,6.0,French Reds,French Red 750 small,AA6.2,24.0,27.8,27.6683,664.04,41.98,0.3399999999999999,0.3399999999999999,2023-05-31,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2012-11-13,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
6.0,9.0,VNDR_93N529,0.0,14135.0,Prod_64105555,3.0,Italian Reds,Italian Red 750 small,B2.3,3.0,61.54,63.7,191.1,120.54,0.49,0.47,2024-02-14,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2009-06-11,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
5.0,179.0,VNDR_9IGGEP,-999.0,14137.0,Prod_41715237,6.0,Oregon & Wash.,Oregon & Wash. 750 small,E2.2,23.0,24.24,24.0,552.0,37.32,0.35,0.36,2025-07-16,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2020-11-10,,0,0,0.0,0.0,0.0,0.0,191.67,-999.0,191.67,0.0,0.12,0.08,0.04,0.79,3.0,0.07,1.0,0.12,1.0,1.0,1.0,Acc_46ccfc,1.0,1.0,1.0,0.0,0,0,0,04/16/25,47233.0,24.0,Sonoma Vint Co-op,Groskopf,,0.0,4.54,Keep
4.0,83.0,VNDR_L4URDB,-999.0,14138.0,Prod_52324661,1.0,Beer Imported,Beer Imp. 24 x 11.2 oz.,G3.1,12.0,29.19,31.2,374.4,54.26,0.4599999999999999,0.42,2025-07-23,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2013-03-01,,47867,7/30/25,24.0,24.0,2.0,700.5600000000001,13.64,-999.0,4.55,0.0,1.5,2.08,1.04,2.21,24.25,1.19,32.0,0.88,20.0,1.0,3.0,Acc_d50ce1,1.0,32.0,11.0,0.0,0,0,TW,07/30/25,47867.0,24.0,OWS - Tualatin,Distributors Transport,,0.0,8.69,Keep
6.0,379.0,VNDR_VGEG55,0.0,14150.0,Prod_75358110,12.0,German Wines,German 750 small,A4.3,17.0,11.08,11.25,191.25,17.1,0.35,0.3399999999999999,2024-10-28,-,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2020-10-27,,0,0,0.0,0.0,0.0,0.0,-999.0,0.0,-999.0,0.0,0.0,0.0,0.0,0.08,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,,0.0,,
5.0,141.0,VNDR_2XIGP2,-999.0,14263.0,Prod_12420751,12.0,California Red,California Red 750 small,C3.2,59.0,23.96,25.0,1475.0,36.42,0.3399999999999999,0.31,2025-08-03,+,2025-08-27 12:52:04.381650,2025-08-27 12:52:04.382542,2019-11-08,,0,0,0.0,0.0,0.0,0.0,39.33,-999.0,19.67,0.0,1.5,1.0,0.5,1.88,5.0,0.83,24.0,0.25,3.0,6.0,12.0,Acc_38c19c,6.0,24.0,1.0,0.0,0,0,0,06/20/25,47654.0,48.0,Wine Service Co-op,Groskopf,,0.0,6.81,Keep
